"GSM1402321","GSM1402322","GSM1402323","GSM1402324","GSM1402325","GSM1402326","GSM1402327","GSM1402328","GSM1402329","GSM1402330","GSM1402331","GSM1402332","GSM1402333","GSM1402334","GSM1402335","GSM1402336","GSM1402337","GSM1402338","GSM1402339","GSM1402340","GSM1402341","GSM1402342","GSM1402343","GSM1402344","GSM1402345","GSM1402346","GSM1402347","GSM1402348","GSM1402349","GSM1402350","GSM1402351","GSM1402352","GSM1402353","GSM1402354","GSM1402355","GSM1402356","GSM1402357","GSM1402358","GSM1402359","GSM1402360","GSM1402361","GSM1402362","GSM1402363","GSM1402364","GSM1402365","GSM1402366","GSM1402367","GSM1402368","GSM1402369","GSM1402370","GSM1402371","GSM1402372","GSM1402373","GSM1402374","GSM1402375","GSM1402376","GSM1402377","GSM1402378","GSM1402379","GSM1402380","GSM1402381","GSM1402382","GSM1402383","GSM1402384","GSM1402385","GSM1402386","GSM1402387","GSM1402388","GSM1402389","GSM1402390","GSM1402391","GSM1402392","GSM1402393","GSM1402394","GSM1402395","GSM1402396","GSM1402397","GSM1402398","GSM1402399","GSM1402400","GSM1402401","GSM1402402","GSM1402403","GSM1402404","GSM1402405","GSM1402406","GSM1402407","GSM1402408","GSM1402409","GSM1402410","GSM1402411","GSM1402412","GSM1402413","GSM1402414","GSM1402415","GSM1402416","GSM1402417","GSM1402418","GSM1402419","GSM1402420","GSM1402421","GSM1402422","GSM1402423","GSM1402424","GSM1402425","GSM1402426","GSM1402427","GSM1402428","GSM1402429","GSM1402430","GSM1402431","GSM1402432","GSM1402433","GSM1402434","GSM1402435"
-2.99902666300965,1.99080445040917,5.41549010739139,3.02347256449804,4.82864876806616,2.08855291606861,5.16255026780861,-12.8766354868728,-2.92613200931774,-0.101207322832904,-3.53498964561062,-0.982501336485817,-0.331461292705857,6.87344979754232,-1.35026827353678,3.17060693142114,6.12710268934559,-4.9010941203841,0.423894479801103,0.955711217401095,-4.45594640182783,6.75742582301808,-1.88778298220022,-0.000314648685662734,2.23305033499992,1.2328474461472,0.35654351485576,-3.5847856617201,-0.544496364577775,-0.775177662230318,-3.8361828733183,-2.93408917175061,-4.0724716521603,-3.18635938075461,2.99354116013639,1.88040783825455,-4.37965434507351,-3.27056242864832,6.83557965959558,0.0531256681904504,3.15781813570189,1.57754225564683,-1.19560085302408,-3.48647112483082,0.0722684254890504,0.828909356062618,5.01476133925599,3.13361946163569,-1.9844166219543,-0.730089030378205,3.53420910304197,-1.05848593372859,-0.518501757005358,-4.3744463431715,-3.45685574194503,-7.06992917759633,-2.04865959362295,1.0862454045423,4.91703005614742,1.02242880149245,-3.17985374282317,5.74169263572,-2.73642281696342,3.6195932808187,1.23186467884902,3.27554890333565,1.68964364372512,-5.78144684469136,-0.860113794864261,4.31022639263185,-0.0184378299133692,6.45474068221464,3.08258890716253,-1.16856344003319,-6.92229622291294,-4.38704141933285,-9.04720961430271,-4.13721254606725,-0.396674668247583,-5.2875742201825,2.29160962704395,0.281068726571907,-2.92678588198484,0.736698380144324,3.5998431051641,-6.61602208798345,-9.10659743297652,-0.536138895989543,3.34089095177087,-5.9934403285215,-1.26153895711206,5.34947485983825,-5.20878810288048,-2.32274110239652,1.48680647925813,-8.58110689520186,1.73584651065629,-0.319416888072697,-2.30804472610635,3.45934495337176,-5.0075175544298,2.84492395843757,2.75075855097437,0.800593055068873,-0.883152511470636,-7.63675115919891,4.58880152953088,0.356823598438962,0.723561285187563,-2.51980347731042,-1.72110352926964,6.11497299638846,-2.01100645373169,-9.51299346952942,0.834603848734143
