"Run","GSM1402321","GSM1402322","GSM1402323","GSM1402324","GSM1402325","GSM1402326","GSM1402327","GSM1402328","GSM1402329","GSM1402330","GSM1402331","GSM1402332","GSM1402333","GSM1402334","GSM1402335","GSM1402336","GSM1402337","GSM1402338","GSM1402339","GSM1402340","GSM1402341","GSM1402342","GSM1402343","GSM1402344","GSM1402345","GSM1402346","GSM1402347","GSM1402348","GSM1402349","GSM1402350","GSM1402351","GSM1402352","GSM1402353","GSM1402354","GSM1402355","GSM1402356","GSM1402357","GSM1402358","GSM1402359","GSM1402360","GSM1402361","GSM1402362","GSM1402363","GSM1402364","GSM1402365","GSM1402366","GSM1402367","GSM1402368","GSM1402369","GSM1402370","GSM1402371","GSM1402372","GSM1402373","GSM1402374","GSM1402375","GSM1402376","GSM1402377","GSM1402378","GSM1402379","GSM1402380","GSM1402381","GSM1402382","GSM1402383","GSM1402384","GSM1402385","GSM1402386","GSM1402387","GSM1402388","GSM1402389","GSM1402390","GSM1402391","GSM1402392","GSM1402393","GSM1402394","GSM1402395","GSM1402396","GSM1402397","GSM1402398","GSM1402399","GSM1402400","GSM1402401","GSM1402402","GSM1402403","GSM1402404","GSM1402405","GSM1402406","GSM1402407","GSM1402408","GSM1402409","GSM1402410","GSM1402411","GSM1402412","GSM1402413","GSM1402414","GSM1402415","GSM1402416","GSM1402417","GSM1402418","GSM1402419","GSM1402420","GSM1402421","GSM1402422","GSM1402423","GSM1402424","GSM1402425","GSM1402426","GSM1402427","GSM1402428","GSM1402429","GSM1402430","GSM1402431","GSM1402432","GSM1402433","GSM1402434","GSM1402435"
"Random_Index9_32_0001","-3.10279884327499","2.07553805831617","5.48618013101669","3.0821722919","4.64225867547049","2.32497364293501","5.270964086023","-12.9966991022403","-2.65609299422022","-0.220804568612291","-3.5910782820728","-1.00764353595595","-0.423725287616659","6.76601929224047","-1.33915901586138","2.94966129216116","6.51622102964739","-4.39722275779658","0.341211081906943","0.716935355106603","-4.51292610576779","6.75856680904617","-1.86966822315899","-0.0820509520157381","2.26244368793529","1.19730439880195","0.229538445644416","-3.48996288088294","-0.736081146222983","-0.621217200519748","-3.54433569524368","-2.95537930794337","-4.08649735023262","-3.18637615724781","3.40189215845828","1.59138364473202","-4.08314595837668","-3.0565735440158","7.0155838593735","0.342138482501255","3.2684042838448","1.60419661908366","-0.905703784390316","-3.33388081625059","0.0319544837697273","1.08930215775827","4.95462865872566","3.551799629585","-1.85217438161574","-0.599905196001479","3.25860062859103","-1.12789920846176","-0.647256914628057","-4.34371857448099","-3.79285232314171","-7.28402540272106","-2.27722852624119","1.39175512962019","5.04664475367585","1.05922974244447","-2.99948423839521","5.80949664185887","-2.66541651703263","3.52825973502089","1.18341590023399","3.70696107393324","1.56158563785511","-5.8041679212072","-0.879207855165317","4.26954320021793","-0.253179282025403","6.52036775838992","3.26557746671468","-0.849273048017078","-6.94452502283401","-4.6041713880392","-9.1083682429811","-3.96165918971351","-0.233627131786955","-5.3690549442919","2.35084059998086","0.305417371490283","-2.8106007898107","0.833912142905381","3.61256431288187","-6.60987674217857","-9.14916817226525","-0.64300227999908","3.44887019134553","-5.47121268127736","-1.21768438451767","5.28180970360102","-4.98322114707591","-2.2353648845816","1.26198609768165","-8.63768709896767","1.48974512127078","-0.0661843055488036","-2.19556647382867","3.68687725323379","-4.92292567132656","3.06988586244166","2.72677547451665","1.0669479358951","-0.663202205465493","-7.66293774458793","4.64163561344529","0.447718339430711","0.790563190093448","-2.56152542130333","-1.67621040576775","6.22168063651344","-1.90347740882334","-9.6315044090389","0.997316253244307"
"Random_Index9_32_0002","-3.15223481662442","2.28795654400035","5.67641773992129","3.21559401236801","5.07435557587252","1.86287001143967","5.12504781799584","-12.6755148060381","-2.78996530267514","-0.411507249513268","-3.75827893689976","-1.33680378604518","-0.644535102759171","7.05371016698246","-1.6237836923546","3.09317156083874","6.35496883312311","-4.57455893796252","0.171026939748698","0.855815450066051","-4.0618984186754","7.00212994123551","-2.21309276887448","0.145643412854324","2.42294585033611","1.05506147226297","0.355218161181028","-3.96159146357746","-0.405645002902128","-1.24105551592868","-3.9156610948945","-3.11343266555126","-4.02798509687218","-2.75858734281184","2.90692058535143","1.51922244224125","-4.0511594606774","-3.04176112682962","7.02376179983059","-0.263921463037658","3.52532321626545","1.13401307943546","-1.56044874155745","-3.71519272581858","0.244315516813793","1.00176845656349","5.3641746151743","3.40539263869017","-2.08327032527637","-0.287297065105932","3.81704033713722","-1.46044679432105","-0.780683367806354","-4.65103336605694","-3.46525519907682","-7.02406187483659","-2.05442744103561","0.920462939749812","5.38060569702441","1.27739133188033","-3.1387984423979","5.92964814234902","-2.79903349683012","4.01543459067336","0.864509585762762","3.44066518375232","1.51767010032075","-5.7737136279978","-1.04026633804588","4.33531018711637","-0.0745868047173553","6.66711554264317","3.48338867882003","-1.22315643719154","-6.68319795790287","-4.5502548069912","-9.17304500198061","-3.67572835295443","-0.710897801278652","-4.75372807255011","2.66494570439653","0.0739587902104246","-2.97506570878875","0.663088508894754","4.15125477956524","-6.7088631360337","-9.09988663833228","-1.06623958582374","3.65852466282876","-5.55489023055756","-0.901291851271817","5.29411038017046","-4.69752535764942","-2.34183738265767","1.35481339242481","-8.60498280431215","1.6644046758221","-0.487692071928637","-2.14814577043722","3.19623282556404","-5.0397305989407","2.81123569633448","3.12747071089449","0.47697334845952","-0.833340860132222","-7.42272379560809","4.96685305168169","-0.010020735061084","1.09127022823396","-3.05525996540221","-1.3323406345012","6.605477526595","-1.75694160174712","-9.81905220903882","0.807698489288415"
"Random_Index9_32_0003","-2.96618278672119","1.88217709147506","5.42028998444271","3.0018582292755","4.7141754365824","2.11016512053762","5.2276186898025","-12.8237720295911","-2.62122271594882","-0.229612680140181","-3.52649474104436","-1.06375611599233","-0.520495415414919","6.49771386147331","-1.42258241043809","2.77752227607909","6.11438715360279","-4.51753824079298","0.391135773689579","0.71164520775947","-4.27717861898217","6.65767755747448","-2.13998220798869","-0.158625233379522","2.41346706622359","1.21457497527707","0.30367169486823","-3.76629254057406","-0.648106037070798","-0.964360769012643","-3.76531681924161","-2.99912226179649","-4.20881834466434","-3.11069522023858","2.94653088461485","1.63413526399563","-4.04110613766915","-2.90359787716288","6.71875675056757","0.0215168531915423","3.14054076202387","1.37498540188131","-1.32079869258689","-3.46743890641573","0.231564886458942","0.835474846168729","4.8499277184217","3.22111836359229","-1.6928684673286","-0.592862590955374","3.47470534447094","-1.2578860880972","-0.734653005106673","-4.33613149193457","-3.60922353184072","-6.93394988557449","-2.21601190380192","1.02297216524493","5.02335182872184","1.2112934744989","-2.95907719312055","5.79425839556453","-2.79707710305881","3.5080280379485","1.05649835282313","3.21437021756259","1.61793834200585","-5.72232902841741","-0.802817077888803","4.17637611943144","-0.166982204548956","6.24687012970262","3.0019139074343","-1.03327314157151","-6.79148678860194","-4.29371617211804","-9.09373167329505","-3.84170903309775","-0.277948354993426","-5.03733275179225","2.33244422052407","-0.0224579597258837","-3.03219962056349","0.562174051079614","3.45155653346088","-6.47419461527415","-9.02493438546517","-0.604645266734384","3.34503055616879","-5.6499642979132","-1.12219492330128","5.08412716892663","-4.91837080922856","-2.3492081971061","1.22891404230244","-8.45055944036355","1.53708527094674","-0.29513698911711","-2.4001101452116","3.26273975166618","-4.94072123998039","2.7298891188352","2.74545840830299","0.731290441609649","-0.827074979067594","-7.36413921703054","4.61251011484923","0.28709553893404","0.880857591520387","-2.6950036612062","-1.61433421084378","6.31613485154463","-1.83395714276798","-9.51103443345048","0.792944414665266"
"Random_Index9_32_0004","-3.05216226032643","2.17422107078991","5.49834799252018","3.04855767421445","4.69581094064515","2.23163824354662","5.17724683337651","-12.8706967051616","-2.82547694566354","-0.28399325684021","-3.77087221992594","-1.26103741696042","-0.711847609116095","6.81485778698736","-1.45451286857758","2.99000341193316","6.19530013009467","-4.44393360505596","0.233245905569026","0.764222106029993","-4.34645705321948","6.6944201711128","-2.04824961711204","-0.101252290759762","2.41263676828325","1.19712645034332","0.231991539631828","-3.74588876967475","-0.679131063511593","-1.0833484063567","-3.73686598230075","-3.13077511602102","-4.10802047520557","-3.06050451792762","3.18410787884386","1.59800097774379","-4.16890195015774","-2.92407242032596","6.8810693301633","0.154613351958356","3.27887957900282","1.3129519134141","-1.20485215165042","-3.46955792911623","0.0840429351063527","1.15730153045692","4.94859896854686","3.28260121819316","-1.86207622669977","-0.536428900706178","3.41175595034207","-1.26988605810578","-0.719428028963502","-4.48563770665491","-3.56463718360899","-7.14811184493541","-2.02621056657115","1.16568704998841","5.07597067728146","1.08858034836184","-2.92720029656477","5.87173863984109","-2.65006158403588","3.63012876321869","1.12985708168859","3.3377407019269","1.49694849036267","-5.72411808796933","-1.08563563368966","4.15139886388934","-0.206163240631716","6.46583484490916","3.1370679532289","-0.973591769975795","-6.68803666186986","-4.3804628101988","-8.98542135401395","-3.99284828449883","-0.397000526137572","-5.05169164236367","2.45941693320456","0.20146712561172","-2.79029194668567","0.869655984918433","3.61173618983392","-6.7677178501086","-9.2722831013666","-0.7819708904114","3.48007865125072","-5.57147267753844","-1.07392420343428","5.2941013617273","-5.02704251678739","-2.39786922305118","1.30217572320507","-8.50288203187493","1.56677760563083","-0.256145203793474","-2.3686083538543","3.48207879867594","-4.91589021449143","2.98147608575335","2.83749389388298","0.886028918367736","-0.536297327553129","-7.71102541724221","4.66585094904652","0.386338862515622","0.734209906163444","-2.65175839440516","-1.70150053874761","6.21591316205409","-1.99270334079447","-9.55175922600226","1.01963261952676"
"Random_Index9_32_0005","-3.26071912656684","2.11381709697773","5.44990329321357","3.00999824450735","4.83783653330405","2.0706826039825","5.20435147041744","-12.6166860037363","-2.67930746832257","-0.25006295813897","-3.7267228531324","-1.17510894874327","-0.535845158452534","6.82013507563432","-1.47133480533517","2.75006321575514","6.24578325363476","-4.57043045481128","0.245960230226512","0.76539981776696","-4.28958063393644","6.78478674465629","-2.09110961729538","0.0355892633340534","2.29855220560225","1.06500069870974","0.101125213765478","-3.82378159257839","-0.606733530585461","-0.956175070106194","-3.76695411200177","-3.08496144567385","-4.05758947400151","-2.78776028016084","3.06551332080231","1.55071336251769","-4.14619348267362","-3.00215760732899","6.80105650347517","-0.109006974328454","3.39089704645513","1.27397152368541","-1.402297391114","-3.55148714086752","0.116389276036602","1.04657933461896","5.0621991028174","3.26557140600658","-1.85236023363105","-0.520032167135908","3.50315697636948","-1.2481735374836","-0.687351779936773","-4.52702893964416","-3.333118435749","-7.01141864694519","-2.05757893833913","1.15172582141061","5.00648477809524","1.26176064372916","-2.98672579292847","5.80927746005628","-2.62281630736343","3.79714657368736","0.891700480949334","3.40784991357299","1.52384667435012","-6.01710450473434","-1.02993657179574","4.32983178331601","-0.152073280023584","6.52419767968501","3.32809377154611","-1.05575799054402","-6.85425644955555","-4.51979401028759","-9.1118928739117","-3.70706889618228","-0.360409357478087","-5.14872195346846","2.39458207287436","0.0446611970219289","-2.89565538629812","0.64828898356018","3.59922544380597","-6.43584798430018","-9.01614021001562","-0.798291808477275","3.54438028804902","-5.62964168427647","-1.1861081743389","5.12743037986711","-4.81091547373138","-2.44100369852887","1.19847673060097","-8.33118882577556","1.6394820945214","-0.408539527600483","-2.25728265095126","3.30348682236667","-5.04586196915577","2.74323722768297","2.86017469117499","0.665808422656234","-0.874043010320064","-7.34295764037404","4.8126748647788","0.192000784848567","0.872841071354941","-2.66953577635681","-1.52233113634677","6.2508675662153","-1.80205566203329","-9.45799296203733","0.577773940075057"
"Random_Index9_32_0006","-3.24841367979433","2.05677947948001","5.50847391522784","2.89864684888266","4.82787017114891","2.11782085110691","5.29313563189881","-12.7678092525498","-2.87543344407311","-0.268678280653661","-3.6843791331092","-1.20758638318159","-0.484731145052421","6.86762519886823","-1.38984480126264","2.90627920528392","6.20965557421529","-4.88612550014721","0.272446482873784","0.816184418711315","-4.41042551548561","6.74751129086098","-1.98738944500107","0.107176423376763","2.30051744527004","1.32985426488154","0.38796169471006","-3.74659404750116","-0.430975668537843","-0.945833567905417","-3.90077486440022","-3.01674716090293","-3.90000239355276","-3.08882315493235","3.09321790628927","1.58286111964887","-4.25077372929518","-3.31313500579308","6.83602212544579","-0.0480589594747386","3.19975464935279","1.42669220953752","-1.28620906334231","-3.73490321318933","0.0604089270994183","0.956717914671637","5.01976666484932","3.32940684018072","-2.01086367719066","-0.737680931227764","3.5872072531343","-1.36873542322908","-0.578339351608392","-4.89040926017699","-3.33361778339293","-7.05521031898934","-2.13884156571697","1.04852087635491","5.0170660497598","1.18636946050151","-3.3250989749377","5.96628919851842","-2.98623417760424","3.69889822626109","1.08810569939224","3.34677372636107","1.83989806428576","-5.80849424793518","-1.21797740076289","4.31970848359461","0.137822984687123","6.56005996801019","3.0925578020326","-1.26125895592121","-7.07586733818351","-4.49347851426551","-9.20394563483395","-4.08271647198071","-0.416478606957976","-5.1946657294607","2.280693613554","0.337709267058247","-3.0262336588219","0.762400692212787","3.67817339680129","-6.86290449139081","-9.14255353751058","-0.76275949951137","3.49976994671368","-5.87059962684545","-1.23627922394463","5.35125157925194","-4.98019100448102","-2.35697913089709","1.50893373264496","-8.58488949556795","1.68918631934891","-0.446022231474214","-2.20036140438288","3.42303520147994","-5.18567648706137","2.82632208350921","2.67452676210741","0.707841082484717","-0.782289872888718","-7.7909224270667","4.66983768720292","0.323494268625403","0.739635110237715","-2.81880950636187","-1.66075421499378","6.34691730308205","-2.15137037490883","-10.0849384392234","0.863943844918382"
"Random_Index9_32_0007","-2.93842410027959","2.20386385382032","5.64925059696399","3.30963359561881","4.97939760075451","1.77361796653794","4.7839733290578","-12.6637139807393","-3.07232874334622","-0.37917704182103","-3.74589788391313","-1.23551214525172","-0.719283829308193","7.09906499055283","-1.40963212397454","3.26865293652744","6.30212006217359","-4.64001583088846","0.150053355460576","1.20252915228872","-4.17767376773571","6.96670783553652","-2.00156526103069","0.372807161851132","2.39353021154844","1.0267988652502","0.782723151038089","-3.7451404682764","-0.351723034663435","-1.04477216872795","-4.10060175475305","-3.16790162333748","-3.81404766207006","-2.9985483210748","2.89841744802142","1.84467003398223","-4.49413277914282","-3.31675498412924","7.18135718504986","-0.00298757764975629","3.4812540732645","1.28931564520887","-1.08694730448046","-3.61684378491471","0.294363923853283","1.05392017489902","5.2974109674697","3.40995410699473","-1.98533356770403","-0.521930425787387","3.59021316242738","-1.36482419091098","-0.875891707630247","-4.12045345684128","-3.54549682003646","-7.23481139050841","-1.82093544645076","0.940235407300569","5.07161065863305","1.12488249666144","-3.38801932375249","5.79433417082888","-3.00951321411192","3.75133184211932","1.09300325902818","3.20397605411874","1.45207321346524","-5.78255164966916","-1.22593361823997","4.7373718675216","0.120060411849223","6.6544513653339","3.21778317745703","-1.00387143062442","-6.8546703299776","-4.64034008988203","-8.70559006350862","-3.90895496231846","-0.605416444031573","-5.1678595572961","2.43461669772305","0.121359204332078","-3.22569591866001","1.16939435760632","3.76288998490786","-6.71476696629602","-8.92769305380633","-0.781958096651645","3.45395867766698","-5.28603541940054","-1.14320702679712","5.57887368145059","-4.8752292711286","-1.92522906136804","1.83054531312441","-8.26391205989143","1.92607683848908","-0.668765878562765","-2.11678072612422","3.3311056408249","-5.18754389458163","3.00283185136542","2.95922875819098","0.629512907839704","-0.655508699386132","-7.36118563803419","4.58747409920734","0.0475627342164644","0.73659159635324","-2.52925324520417","-1.61512468200474","6.18632611066898","-2.12065394754067","-9.4426864989913","0.602740650262707"
"Random_Index9_32_0008","-3.01745134012726","2.11421878139516","5.47979790703842","3.15217983324736","4.77719751624259","2.03967870759822","5.09550278822229","-12.7648937262804","-2.73626387842954","-0.255299726383711","-3.55818438898562","-1.01948300528157","-0.49192591733759","6.8499491736941","-1.30060338983293","2.91264173324681","6.47168781294307","-4.58352319133594","0.34356501627568","0.881280398467251","-4.38336833072323","6.76970004377634","-2.02835055524659","-0.0524902818368278","2.23198238487486","0.96195772969809","0.286620667261233","-3.75075393835371","-0.768804697097315","-0.945997189144571","-3.82360062291642","-3.02752053939842","-3.8305481060975","-2.7088646094781","3.21998160770309","1.47203244243034","-4.1631486964461","-3.04377859725673","6.90085126304145","0.0658975020125669","3.26393882681483","1.37346209001322","-1.22039700278641","-3.43327774014844","0.0357810569604222","1.06873310047429","4.98394780163964","3.18832197957495","-1.99985570993267","-0.561934292656856","3.37059171300377","-1.18467474317271","-0.717433426960871","-4.48031716263978","-3.53725678057929","-7.00508515318187","-2.06720839470017","1.25144330790923","5.05027965211716","1.11689279968662","-3.0876863071342","5.85097941580712","-2.76273402908833","3.74502297448032","1.06170092038763","3.58795090146819","1.52105476897214","-5.54084739225486","-0.940387237452623","4.42639853351795","-0.13958370945613","6.69165864679832","3.08191364006256","-0.977326509652816","-6.82962122133156","-4.3040541234463","-8.92743925396483","-3.909566713291","-0.40129010814264","-5.07932203595924","2.54232095078634","0.175255293536236","-3.04581846638752","0.777683139855023","3.73020448293668","-6.66453261847617","-9.1386969041724","-0.871663441803807","3.61071668474343","-5.56793724139405","-1.13110158929363","5.29505537706062","-4.86070324739886","-2.50517230424217","1.27246709188432","-8.24956332515708","1.57192938819643","-0.309890216636499","-2.47890784151231","3.46345074355803","-4.89533546996326","3.04570815644848","2.94355920930233","0.792626223969653","-0.706394163243545","-7.34563844663383","4.75684213045666","0.336358188832734","0.723664470589552","-2.73543880526138","-1.61048638100717","6.28464625080851","-1.894815196283","-9.37651675280699","0.851336852725478"
"Random_Index9_32_0009","-3.03286050886778","2.19976847697716","5.67192422012653","3.13780665044239","4.93308882124185","1.82513184225659","5.11708767873695","-12.6158710567324","-2.86297253266708","-0.332787726045727","-3.74757504743109","-1.21719054084288","-0.579501697066091","6.89593707339426","-1.49078166102684","3.08692977358196","6.12214483921755","-4.76917662480186","0.21755935119752","1.05064474883418","-4.10961871675313","6.75138456883438","-2.09834960216354","0.198442650605353","2.2057442033892","1.23288194181684","0.458181487633682","-3.79112652165414","-0.44663718148228","-1.08803922987967","-3.97489426034214","-3.0844226054937","-4.03363620228988","-2.85206787442172","3.12614487697608","1.6839079279092","-4.26366576008194","-3.11863341764007","6.92255420108785","-0.0278780796958265","3.2538486650296","1.32899692788109","-1.28200375361481","-3.69843072305572","0.0596253151363256","0.801805476021561","5.04634580787985","3.0679430546909","-1.746302554973","-0.77699871447121","3.62746705113613","-1.34270511504082","-0.814532271569031","-4.38363604254448","-3.47512236822212","-7.04876490484958","-2.24734462281891","1.08201398690004","5.03242743672889","1.14797746627588","-3.38164521042455","5.88092122287369","-2.95794650695071","3.73784270421066","1.05421548993998","3.37918585972497","1.63393221982128","-5.69464098499192","-1.216065979337","4.48071421430445","0.0408392262915431","6.40516870959184","3.0292830342512","-1.09895627863834","-6.89176034099122","-4.49536501289508","-8.85540997769178","-4.00558612877555","-0.492424880353788","-5.02701136509319","2.25169561756092","-0.0271264798635894","-3.28568506144482","0.763214721447164","3.72583494337082","-6.76530131812291","-9.02831807676175","-0.788743925606398","3.44039287091862","-5.42862753433373","-1.38855935588219","5.3708506053671","-4.87652084049564","-2.21453330070942","1.42290583309009","-8.4542689206193","1.94601756248567","-0.51470251754294","-2.21697437637644","3.51620935082797","-5.22423233575252","3.01176429502553","2.85115524090223","0.646250959796827","-0.708968672659514","-7.33782081497078","4.48195877363242","0.149957021044146","0.836037705048856","-2.58490103703615","-1.63632196218674","6.03511462917719","-1.88973373820152","-9.66970616198559","0.640106557909193"
"Random_Index9_32_0010","-3.291038776568","2.24166149254818","5.84143756710429","3.26631891935233","4.97186123765171","1.97761316758642","5.15110359837578","-13.0216812917586","-2.87744735254302","-0.476495031358773","-4.00222731787197","-1.32201118394416","-0.719336536886343","7.09624603826015","-1.46410428150912","3.19240741340659","6.29430196568055","-4.83460393283366","0.0256011078711718","1.04513215701135","-4.27394684671211","6.93493444343376","-2.23190036819078","0.220521813754877","2.43337464783487","1.29008498418296","0.560036956262001","-3.80814970823816","-0.418401724355034","-1.15836189873357","-3.87731035687998","-3.27147866797492","-3.87984457271813","-3.01085629305579","3.12581115233865","1.69626242409402","-4.29122223246584","-3.12630240154719","7.16236009936035","0.0974676020602051","3.4023917625668","1.28871116408057","-1.1919614548011","-3.71565240433528","0.236005142905849","1.05816634587349","5.17249133063707","3.51031212189947","-1.85922148923074","-0.594168163254471","3.66070059175687","-1.34417220644576","-0.786637212965865","-4.45964687522546","-3.75187266210798","-7.28825895232235","-2.20949321947625","1.13429775649417","5.17729145046902","1.26037858266064","-3.29022792851681","5.9422158629246","-2.9647198171038","3.73464636419572","1.12858451091563","3.42613455562296","1.61503892427114","-5.60878097660348","-1.42446541846735","4.57387653542497","0.00481637687363172","6.60169916248593","3.33864910082582","-0.905721780723904","-6.94464170328739","-4.58121767421849","-8.91268355613872","-4.03606079117867","-0.448098571784925","-5.1694687084521","2.45222989406733","-0.0228728254615808","-3.24184528273192","1.02429154050245","3.71404272440908","-6.8515412910652","-9.15359680466256","-0.724779782308111","3.62124877673061","-5.42635603112445","-1.13749262038002","5.49515032836787","-4.94702779325098","-2.06747667284215","1.51016664420906","-8.40435068352529","1.92042236569625","-0.428072354153267","-2.15401800406234","3.50310240898892","-5.17294028856613","2.96312753140038","2.94607353880586","0.7658421521384","-0.496226779014113","-7.61341927901758","4.73468048578515","0.0131450491299175","0.829404614002363","-2.62627892296019","-1.60052621991998","6.41151949305159","-1.92925706881394","-9.76238505322402","0.674285636538429"
