"GSM1402321","GSM1402322","GSM1402323","GSM1402324","GSM1402325","GSM1402326","GSM1402327","GSM1402328","GSM1402329","GSM1402330","GSM1402331","GSM1402332","GSM1402333","GSM1402334","GSM1402335","GSM1402336","GSM1402337","GSM1402338","GSM1402339","GSM1402340","GSM1402341","GSM1402342","GSM1402343","GSM1402344","GSM1402345","GSM1402346","GSM1402347","GSM1402348","GSM1402349","GSM1402350","GSM1402351","GSM1402352","GSM1402353","GSM1402354","GSM1402355","GSM1402356","GSM1402357","GSM1402358","GSM1402359","GSM1402360","GSM1402361","GSM1402362","GSM1402363","GSM1402364","GSM1402365","GSM1402366","GSM1402367","GSM1402368","GSM1402369","GSM1402370","GSM1402371","GSM1402372","GSM1402373","GSM1402374","GSM1402375","GSM1402376","GSM1402377","GSM1402378","GSM1402379","GSM1402380","GSM1402381","GSM1402382","GSM1402383","GSM1402384","GSM1402385","GSM1402386","GSM1402387","GSM1402388","GSM1402389","GSM1402390","GSM1402391","GSM1402392","GSM1402393","GSM1402394","GSM1402395","GSM1402396","GSM1402397","GSM1402398","GSM1402399","GSM1402400","GSM1402401","GSM1402402","GSM1402403","GSM1402404","GSM1402405","GSM1402406","GSM1402407","GSM1402408","GSM1402409","GSM1402410","GSM1402411","GSM1402412","GSM1402413","GSM1402414","GSM1402415","GSM1402416","GSM1402417","GSM1402418","GSM1402419","GSM1402420","GSM1402421","GSM1402422","GSM1402423","GSM1402424","GSM1402425","GSM1402426","GSM1402427","GSM1402428","GSM1402429","GSM1402430","GSM1402431","GSM1402432","GSM1402433","GSM1402434","GSM1402435"
-3.21371268113454,2.16154422875838,5.51725470360414,2.98159537521641,4.71179521358409,2.2467051781002,5.18763198959784,-13.0847523041039,-2.52554162213902,-0.21399538612858,-3.66811671466606,-1.14158229620814,-0.564522427161058,6.69389037029666,-1.31896957837947,2.81182154854743,6.34103908482977,-4.57745752627097,0.470671642435782,0.757034347967031,-4.37156547106214,6.69699712971707,-1.9751576413668,-0.128617317331719,2.25222791033794,1.19528660158837,0.223635145108515,-3.80288219126758,-0.711830524560198,-0.982601567911776,-3.67073503147686,-3.05616292905684,-4.13181347884044,-3.00356695814013,3.05996635824537,1.5361318894447,-4.13642277497639,-3.10380089390607,6.82221781391331,0.0367762941052057,3.26935580093098,1.48218302052028,-1.48602944396643,-3.69619508172699,-0.0770956625534318,0.964067800149735,5.01488614560933,3.29932588570637,-1.69374879622385,-0.678392411801194,3.40086862343834,-1.35730223986573,-0.711330402393071,-4.82560894755815,-3.63451765293991,-7.08060150346031,-2.35271210914737,1.03642829726232,5.19694392348682,1.25597574545556,-3.11762712872304,5.88406662945156,-2.77218176277625,3.66669826492513,1.0110639751585,3.46498806066674,1.74647606452821,-5.75613364984351,-1.28333297805273,4.19686676595156,-0.209562281314116,6.57001876556876,3.11876783786099,-1.16307851735723,-6.76349819557248,-4.35287336439375,-9.11365821328768,-3.88609487027164,-0.223499894538476,-5.33443502509149,2.3388855832512,0.317537845533057,-2.96015806157488,0.803539157005198,3.63253772227341,-6.69142673052962,-9.14669861533609,-0.838689461515233,3.52111421253916,-5.61335025027568,-1.2990237742766,5.17205136735968,-4.89398205636103,-2.3862891804286,1.16642324610347,-8.51787883562388,1.53868767425881,-0.117427924870702,-2.26306971550862,3.29693722027353,-5.013855071779,2.95086116391887,2.7544156702716,0.851321692735998,-0.661429636327682,-7.58336690272368,4.78283008071359,0.501537028965666,0.78952579743113,-2.81358320472,-1.58649147149344,6.27879743537272,-1.84838087068418,-9.97582678874058,0.978091930998022
