"GSM1402321","GSM1402322","GSM1402323","GSM1402324","GSM1402325","GSM1402326","GSM1402327","GSM1402328","GSM1402329","GSM1402330","GSM1402331","GSM1402332","GSM1402333","GSM1402334","GSM1402335","GSM1402336","GSM1402337","GSM1402338","GSM1402339","GSM1402340","GSM1402341","GSM1402342","GSM1402343","GSM1402344","GSM1402345","GSM1402346","GSM1402347","GSM1402348","GSM1402349","GSM1402350","GSM1402351","GSM1402352","GSM1402353","GSM1402354","GSM1402355","GSM1402356","GSM1402357","GSM1402358","GSM1402359","GSM1402360","GSM1402361","GSM1402362","GSM1402363","GSM1402364","GSM1402365","GSM1402366","GSM1402367","GSM1402368","GSM1402369","GSM1402370","GSM1402371","GSM1402372","GSM1402373","GSM1402374","GSM1402375","GSM1402376","GSM1402377","GSM1402378","GSM1402379","GSM1402380","GSM1402381","GSM1402382","GSM1402383","GSM1402384","GSM1402385","GSM1402386","GSM1402387","GSM1402388","GSM1402389","GSM1402390","GSM1402391","GSM1402392","GSM1402393","GSM1402394","GSM1402395","GSM1402396","GSM1402397","GSM1402398","GSM1402399","GSM1402400","GSM1402401","GSM1402402","GSM1402403","GSM1402404","GSM1402405","GSM1402406","GSM1402407","GSM1402408","GSM1402409","GSM1402410","GSM1402411","GSM1402412","GSM1402413","GSM1402414","GSM1402415","GSM1402416","GSM1402417","GSM1402418","GSM1402419","GSM1402420","GSM1402421","GSM1402422","GSM1402423","GSM1402424","GSM1402425","GSM1402426","GSM1402427","GSM1402428","GSM1402429","GSM1402430","GSM1402431","GSM1402432","GSM1402433","GSM1402434","GSM1402435"
-2.84613449826954,1.8903826301887,5.42000504045383,3.23823072416889,4.57597913613448,1.96465830800572,5.45354467209867,-12.4407200680439,-2.28950452942073,-0.452378140407781,-3.80160195219209,-1.57680311573406,-0.784091045909478,6.60554970314355,-1.61951176612187,2.97079046519089,6.39170352418276,-4.27081644426344,-0.180031681704969,0.869258406133943,-4.1134782820313,6.76431993528345,-2.1461834097859,0.233118964135356,2.47285204830441,1.13906608425325,0.454581851601665,-4.14552939017058,-0.848240244830796,-1.19531672594696,-3.83232134860427,-3.28619743976001,-3.99771980925944,-2.62312015041296,2.87009057024875,1.24949063716827,-4.07313152667076,-2.72292418223803,6.87181818320918,-0.097918879868243,3.21557414487027,1.15800303817306,-1.36412232492072,-3.56177033408428,-0.0538378341102595,1.11502815612044,4.76476019794114,3.51801864367328,-1.64541142762422,-0.17255367017195,3.43353973701048,-1.46275792786269,-0.799776822516647,-4.32921327379238,-3.47662139261482,-6.74523721598884,-1.76603080561028,0.943757531181423,5.1462879695133,1.43828186179374,-3.08601963917164,5.8075763070241,-2.90516815348336,3.43711568246376,1.04865445109535,3.25347704654767,1.64486231719948,-5.74985887850489,-1.47729273458064,4.18893252852223,-0.398573238148146,6.42790040175302,2.68460158027829,-0.688394463816676,-6.74339563998169,-4.50630217557768,-8.67426335022648,-3.66139622665358,-0.0168559379811833,-4.85194394629927,2.4596432149457,-0.220170840579055,-3.14620152433518,1.06718780057634,3.75637987253878,-6.73770164937905,-8.87266944641265,-0.834006112214985,3.6098593214718,-4.92162704086481,-1.147324028972,5.36782087086018,-4.98040328254386,-2.05037295066229,1.31177934912741,-8.13381709822083,1.3327601108617,-0.28551596763618,-2.35364363387456,3.04585169238064,-4.90945833693456,2.75768958486024,2.99379292975387,0.592053722754273,-0.356384870058487,-6.95520445661319,4.80264087382175,-0.00258600491456998,0.610043912042274,-2.6702450388754,-1.7642569445002,6.22439303569571,-1.80436022418959,-9.33084921471385,0.965625734480405
